"","temperature","treatment","cage","survival","sex","Label_new","femur","thorax","tibia","wing"
"2523",24,"P",2,6,"F","24_P_2_6_F_87",0.671,1.017,0.668,1.801
"2524",24,"P",2,6,"F","24_P_2_6_F_90",0.671,1.016,0.658,1.785
"2525",24,"P",2,6,"F","24_P_2_6_F_92",0.532,0.862,0.545,1.55
"2526",24,"P",2,6,"F","24_P_2_6_F_95",0.684,1.046,0.677,1.876
"2527",24,"P",2,6,"F","24_P_2_6_F_96",0.591,0.886,0.559,1.567
"2528",24,"P",2,6,"F","24_P_2_6_F_97",0.65,1.031,0.678,1.773
"2529",24,"P",2,6,"F","24_P_2_6_F_100",0.71,1.089,0.718,1.831
"2530",24,"P",2,6,"F","24_P_2_6_F_101",0.619,0.941,0.573,1.637
"2531",24,"P",2,6,"F","24_P_2_6_F_103",0.665,1.011,0.644,1.834
"2532",24,"P",2,6,"F","24_P_2_6_F_105",0.655,1.025,0.655,1.826
"2533",24,"P",2,6,"F","24_P_2_6_F_109",0.597,0.906,0.593,1.681
"2534",24,"P",2,6,"F","24_P_2_6_F_110",0.562,0.836,0.557,1.471
"2535",24,"P",2,6,"F","24_P_2_6_F_111",0.621,0.92,0.602,1.71
"2536",24,"P",2,6,"F","24_P_2_6_F_113",0.673,1.053,0.664,1.872
"2537",24,"P",2,6,"F","24_P_2_6_F_115",0.596,0.9,0.572,1.645
"2538",24,"P",2,6,"F","24_P_2_6_F_118",0.579,0.895,0.59,1.645
"2539",24,"P",2,6,"F","24_P_2_6_F_122",0.709,1.079,0.706,1.886
"2540",24,"P",2,6,"F","24_P_2_6_F_124",0.619,0.909,0.616,1.686
"2541",24,"P",2,6,"F","24_P_2_6_F_125",0.68,1.033,0.674,1.792
"2542",24,"P",2,6,"F","24_P_2_6_F_126",0.685,1.034,0.649,1.865
"2543",24,"P",2,6,"F","24_P_2_6_F_127",0.666,1.031,0.691,1.849
"2544",24,"P",2,6,"F","24_P_2_6_F_128",0.612,0.882,0.576,1.658
"2545",24,"P",2,6,"F","24_P_2_6_F_129",0.669,1.019,0.653,1.823
"2546",24,"P",2,6,"M","24_P_2_6_M_2",0.618,0.867,0.631,1.579
"2547",24,"P",2,6,"M","24_P_2_6_M_3",0.554,0.806,0.588,1.474
"2548",24,"P",2,6,"M","24_P_2_6_M_5",0.62,0.862,0.635,1.588
"2549",24,"P",2,6,"M","24_P_2_6_M_6",0.582,0.816,0.569,1.497
"2550",24,"P",2,6,"M","24_P_2_6_M_7",0.619,0.82,0.603,1.534
"2551",24,"P",2,6,"M","24_P_2_6_M_10",0.554,0.814,0.583,1.455
"2552",24,"P",2,6,"M","24_P_2_6_M_11",0.576,0.82,0.577,1.463
"2553",24,"P",2,6,"M","24_P_2_6_M_12",0.582,0.832,0.58,1.477
"2554",24,"P",2,6,"M","24_P_2_6_M_13",0.632,0.942,0.638,1.54
"2555",24,"P",2,6,"M","24_P_2_6_M_14",0.644,0.881,0.638,1.638
"2556",24,"P",2,6,"M","24_P_2_6_M_18",0.6,0.888,0.609,1.595
"2557",24,"P",2,6,"M","24_P_2_6_M_19",0.669,0.949,0.636,1.658
"2558",24,"P",2,6,"M","24_P_2_6_M_20",0.612,0.857,0.583,1.616
"2559",24,"P",2,6,"M","24_P_2_6_M_21",0.58,0.842,0.567,1.459
"2560",24,"P",2,6,"M","24_P_2_6_M_25",0.56,0.838,0.584,1.523
"2561",24,"P",2,6,"M","24_P_2_6_M_27",0.532,0.761,0.561,1.41
"2562",24,"P",2,6,"M","24_P_2_6_M_29",0.551,0.866,0.583,1.531
"2563",24,"P",2,6,"M","24_P_2_6_M_32",0.602,0.887,0.616,1.538
"2564",24,"P",2,6,"M","24_P_2_6_M_36",0.539,0.759,0.549,1.433
"2565",24,"P",2,6,"M","24_P_2_6_M_37",0.566,0.887,0.578,1.53
"2566",24,"P",2,6,"M","24_P_2_6_M_40",0.544,0.844,0.559,1.373
"2567",24,"P",2,6,"M","24_P_2_6_M_42",0.508,0.719,0.484,1.302
"2568",24,"P",2,6,"M","24_P_2_6_M_43",0.603,0.889,0.584,1.472
"2569",24,"P",2,6,"M","24_P_2_6_M_46",0.635,0.925,0.64,1.64
"2570",24,"P",2,6,"M","24_P_2_6_M_50",0.611,0.868,0.598,1.496
"2571",24,"P",2,6,"M","24_P_2_6_M_54",0.594,0.841,0.607,1.51
"2572",24,"P",2,6,"M","24_P_2_6_M_55",0.633,0.886,0.623,1.601
"2573",24,"P",2,6,"M","24_P_2_6_M_56",0.618,0.896,0.619,1.514
"2574",24,"P",2,6,"M","24_P_2_6_M_57",0.558,0.796,0.535,1.437
"2575",24,"P",2,6,"M","24_P_2_6_M_58",0.612,0.931,0.616,1.642
"2576",24,"P",2,6,"M","24_P_2_6_M_62",0.616,0.902,0.603,1.591
"2577",24,"P",2,6,"M","24_P_2_6_M_63",0.634,0.94,0.621,1.582
"2578",24,"P",2,6,"M","24_P_2_6_M_65",0.599,0.889,0.632,1.526
"2579",24,"P",2,6,"M","24_P_2_6_M_66",0.615,0.864,0.617,1.552
"2580",24,"P",2,6,"M","24_P_2_6_M_67",0.608,0.908,0.618,1.578
"2581",24,"P",2,6,"M","24_P_2_6_M_68",0.578,0.805,0.591,1.471
"2582",24,"P",2,6,"M","24_P_2_6_M_69",0.524,0.831,0.565,1.473
"2583",24,"P",2,6,"M","24_P_2_6_M_70",0.589,0.89,0.575,1.513
"2584",24,"P",2,6,"M","24_P_2_6_M_71",0.624,0.876,0.61,1.543
"2585",24,"P",2,6,"M","24_P_2_6_M_72",0.591,0.846,0.611,1.589
"2586",24,"P",2,6,"M","24_P_2_6_M_75",0.609,0.843,0.617,1.539
"2587",24,"P",2,6,"M","24_P_2_6_M_78",0.61,0.88,0.601,1.5
"2588",24,"P",2,6,"M","24_P_2_6_M_80",0.582,0.829,0.597,1.521
"2589",24,"P",2,6,"M","24_P_2_6_M_81",0.549,0.77,0.545,1.434
"2590",24,"P",2,6,"M","24_P_2_6_M_83",0.561,0.797,0.547,1.451
"2591",24,"P",2,6,"M","24_P_2_6_M_84",0.623,0.887,0.587,1.613
"2592",24,"P",2,6,"M","24_P_2_6_M_85",0.568,0.822,0.579,1.579
"2593",24,"P",2,6,"M","24_P_2_6_M_88",0.603,0.911,0.639,1.562
"2594",24,"P",2,6,"M","24_P_2_6_M_89",0.601,0.831,0.598,1.529
"2595",24,"P",2,6,"M","24_P_2_6_M_91",0.557,0.803,0.581,1.49
"2596",24,"P",2,6,"M","24_P_2_6_M_93",0.572,0.799,0.576,1.487
"2597",24,"P",2,6,"M","24_P_2_6_M_94",0.56,0.798,0.552,1.388
"2598",24,"P",2,6,"M","24_P_2_6_M_98",0.63,0.942,0.637,1.581
"2599",24,"P",2,6,"M","24_P_2_6_M_99",0.523,0.759,0.499,1.331
"2600",24,"P",2,6,"M","24_P_2_6_M_102",0.612,0.845,0.626,1.558
"2601",24,"P",2,6,"M","24_P_2_6_M_104",0.547,0.77,0.536,1.405
"2602",24,"P",2,6,"M","24_P_2_6_M_106",0.57,0.815,0.549,1.48
"2603",24,"P",2,6,"M","24_P_2_6_M_107",0.585,0.846,0.553,1.563
"2604",24,"P",2,6,"M","24_P_2_6_M_108",0.622,0.929,0.635,1.604
"2605",24,"P",2,6,"M","24_P_2_6_M_112",0.595,0.849,0.585,1.514
"2606",24,"P",2,6,"M","24_P_2_6_M_114",0.482,0.689,0.482,1.272
"2607",24,"P",2,6,"M","24_P_2_6_M_116",0.56,0.735,0.496,1.347
"2608",24,"P",2,6,"M","24_P_2_6_M_117",0.584,0.783,0.596,1.435
"2609",24,"P",2,6,"M","24_P_2_6_M_119",0.609,0.863,0.589,1.542
"2610",24,"P",2,6,"M","24_P_2_6_M_120",0.616,0.834,0.579,1.508
"2611",24,"P",2,6,"M","24_P_2_6_M_121",0.552,0.841,0.553,1.474
"2612",24,"P",2,6,"M","24_P_2_6_M_123",0.556,0.747,0.557,1.38
"2613",24,"P",2,6,"M","24_P_2_6_M_130",0.621,0.873,0.629,1.6
"2614",24,"P",2,6,"M","24_P_2_6_M_131",0.595,0.838,0.593,1.546
"2615",24,"P",3,1,"F","24_P_3_1_F_1",0.632,1.015,0.607,1.734
"2616",24,"P",3,1,"F","24_P_3_1_F_2",0.699,1.104,0.7,1.903
"2617",24,"P",3,1,"F","24_P_3_1_F_4",0.658,1.036,0.631,1.769
"2618",24,"P",3,1,"F","24_P_3_1_F_5",0.667,1.03,0.659,1.788
"2619",24,"P",3,1,"F","24_P_3_1_F_6",0.597,0.928,0.567,1.619
"2620",24,"P",3,1,"F","24_P_3_1_F_8",0.645,0.924,0.627,1.731
"2621",24,"P",3,1,"F","24_P_3_1_F_9",0.593,0.956,0.583,1.657
"2622",24,"P",3,1,"F","24_P_3_1_F_11",0.616,0.955,0.591,1.712
"2623",24,"P",3,1,"F","24_P_3_1_F_12",0.628,0.946,0.637,1.776
"2624",24,"P",3,1,"F","24_P_3_1_F_15",0.633,0.958,0.607,1.669
"2625",24,"P",3,1,"F","24_P_3_1_F_16",NA,0.99,NA,NA
"2626",24,"P",3,1,"F","24_P_3_1_F_19",0.642,0.975,0.625,NA
"2627",24,"P",3,1,"F","24_P_3_1_F_20",0.641,0.996,0.623,1.776
"2628",24,"P",3,1,"F","24_P_3_1_F_22",NA,0.977,NA,NA
"2629",24,"P",3,1,"F","24_P_3_1_F_24",0.639,0.972,0.623,1.748
"2630",24,"P",3,1,"F","24_P_3_1_F_25",0.702,1.067,0.655,1.844
"2631",24,"P",3,1,"M","24_P_3_1_M_3",0.565,0.843,0.57,1.463
"2632",24,"P",3,1,"M","24_P_3_1_M_7",0.606,0.843,0.588,1.534
"2633",24,"P",3,1,"M","24_P_3_1_M_10",NA,0.757,NA,1.389
"2634",24,"P",3,1,"M","24_P_3_1_M_13",0.626,0.85,0.597,1.566
"2635",24,"P",3,1,"M","24_P_3_1_M_14",NA,0.829,NA,1.456
"2636",24,"P",3,1,"M","24_P_3_1_M_23",0.55,0.805,0.547,1.449
"2637",24,"P",3,1,"M","24_P_3_1_M_26",0.592,0.861,0.601,1.507
"2638",24,"P",3,1,"M","24_P_3_1_M_27",0.566,0.813,0.545,1.457
"2639",24,"P",3,1,"M","24_P_3_1_M_28",0.618,0.86,0.574,1.48
"2640",24,"P",3,1,"M","24_P_3_1_M_29",NA,0.903,NA,NA
"2641",24,"P",3,1,"M","24_P_3_1_M_30",0.614,0.698,0.592,NA
"2642",24,"P",3,2,"F","24_P_3_2_F_1",0.658,0.963,0.616,1.766
"2643",24,"P",3,2,"F","24_P_3_2_F_2",NA,0.968,NA,1.748
"2644",24,"P",3,2,"F","24_P_3_2_F_4",0.679,1.039,0.647,1.756
"2645",24,"P",3,2,"F","24_P_3_2_F_5",0.651,1.024,0.657,1.791
"2646",24,"P",3,2,"M","24_P_3_2_M_3",0.595,0.817,0.537,1.481
"2647",24,"P",3,2,"M","24_P_3_2_M_6",0.596,0.893,0.554,1.503
"2648",24,"P",3,3,"F","24_P_3_3_F_1",0.633,1.031,0.606,1.786
"2649",24,"P",3,3,"F","24_P_3_3_F_4",0.599,0.926,0.581,1.693
"2650",24,"P",3,3,"F","24_P_3_3_F_6",0.649,0.981,0.639,1.801
"2651",24,"P",3,3,"F","24_P_3_3_F_7",0.649,0.988,0.635,1.719
"2652",24,"P",3,3,"F","24_P_3_3_F_9",0.66,1.036,0.639,NA
"2653",24,"P",3,3,"F","24_P_3_3_F_11",0.557,0.855,0.588,1.591
"2654",24,"P",3,3,"F","24_P_3_3_F_12",0.586,0.896,0.573,NA
"2655",24,"P",3,3,"F","24_P_3_3_F_13",0.644,0.909,0.608,1.711
"2656",24,"P",3,3,"M","24_P_3_3_M_2",0.581,0.867,0.575,1.493
"2657",24,"P",3,3,"M","24_P_3_3_M_3",0.625,0.914,0.601,1.571
"2658",24,"P",3,3,"M","24_P_3_3_M_8",NA,0.906,NA,NA
"2659",24,"P",3,4,"M","24_P_3_4_M_1",0.629,0.853,0.585,1.542
"2660",24,"P",3,4,"M","24_P_3_4_M_2",0.585,0.896,0.55,1.5
"2661",24,"P",3,5,"F","24_P_3_5_F_1",0.698,1.075,0.649,1.73
"2662",24,"P",3,5,"F","24_P_3_5_F_3",0.656,0.982,0.634,1.749
"2663",24,"P",3,5,"F","24_P_3_5_F_4",NA,0.944,NA,1.679
"2664",24,"P",3,5,"F","24_P_3_5_F_5",NA,0.997,NA,NA
"2665",24,"P",3,5,"F","24_P_3_5_F_6",0.663,1.061,0.671,1.861
"2666",24,"P",3,5,"F","24_P_3_5_F_7",0.638,0.992,0.618,NA
"2667",24,"P",3,5,"F","24_P_3_5_F_8",0.646,0.965,0.616,1.739
"2668",24,"P",3,5,"F","24_P_3_5_F_10",0.606,0.905,0.621,1.643
"2669",24,"P",3,5,"M","24_P_3_5_M_2",0.584,0.838,0.556,1.482
"2670",24,"P",3,5,"M","24_P_3_5_M_9",0.599,0.833,0.577,1.499
"2671",24,"P",3,6,"F","24_P_3_6_F_2",0.653,0.979,0.638,1.737
"2672",24,"P",3,6,"F","24_P_3_6_F_4",0.644,0.978,0.637,1.776
"2673",24,"P",3,6,"F","24_P_3_6_F_5",0.595,0.922,0.55,1.646
"2674",24,"P",3,6,"F","24_P_3_6_F_6",0.629,0.904,0.604,1.734
"2675",24,"P",3,6,"F","24_P_3_6_F_7",0.636,0.981,0.614,1.74
"2676",24,"P",3,6,"F","24_P_3_6_F_9",0.662,1.003,0.662,1.787
"2677",24,"P",3,6,"F","24_P_3_6_F_10",0.646,0.957,0.586,1.696
"2678",24,"P",3,6,"F","24_P_3_6_F_13",0.635,0.963,0.613,1.792
"2679",24,"P",3,6,"F","24_P_3_6_F_14",0.653,0.994,0.637,1.775
"2680",24,"P",3,6,"F","24_P_3_6_F_15",0.62,0.941,0.614,1.709
"2681",24,"P",3,6,"F","24_P_3_6_F_16",0.674,0.976,0.647,1.684
"2682",24,"P",3,6,"F","24_P_3_6_F_20",0.704,1.035,0.659,1.841
"2683",24,"P",3,6,"F","24_P_3_6_F_25",0.59,0.894,0.577,1.625
"2684",24,"P",3,6,"F","24_P_3_6_F_26",0.627,0.939,0.618,1.743
"2685",24,"P",3,6,"F","24_P_3_6_F_29",0.646,1.017,0.62,1.775
"2686",24,"P",3,6,"F","24_P_3_6_F_32",0.659,1.017,0.629,1.754
"2687",24,"P",3,6,"F","24_P_3_6_F_33",0.576,0.872,0.56,1.544
"2688",24,"P",3,6,"F","24_P_3_6_F_36",0.694,1.046,0.654,1.882
"2689",24,"P",3,6,"F","24_P_3_6_F_37",0.65,0.957,0.612,1.714
"2690",24,"P",3,6,"F","24_P_3_6_F_38",0.621,0.913,0.576,1.647
"2691",24,"P",3,6,"F","24_P_3_6_F_41",0.616,0.907,0.613,1.691
"2692",24,"P",3,6,"F","24_P_3_6_F_46",0.641,0.961,0.591,1.765
"2693",24,"P",3,6,"F","24_P_3_6_F_47",0.614,0.938,0.608,1.709
"2694",24,"P",3,6,"F","24_P_3_6_F_48",0.647,0.996,0.609,1.746
"2695",24,"P",3,6,"F","24_P_3_6_F_54",0.638,0.971,0.625,1.752
"2696",24,"P",3,6,"F","24_P_3_6_F_55",0.611,0.934,0.575,1.672
"2697",24,"P",3,6,"F","24_P_3_6_F_59",0.608,0.987,0.6,1.697
"2698",24,"P",3,6,"F","24_P_3_6_F_60",0.616,0.934,0.619,1.686
"2699",24,"P",3,6,"F","24_P_3_6_F_61",0.631,1,0.62,1.728
"2700",24,"P",3,6,"F","24_P_3_6_F_62",0.653,0.95,0.649,1.782
"2701",24,"P",3,6,"F","24_P_3_6_F_63",0.62,0.922,0.595,1.654
"2702",24,"P",3,6,"F","24_P_3_6_F_66",0.607,0.913,0.603,1.668
"2703",24,"P",3,6,"F","24_P_3_6_F_67",0.706,1.008,0.673,1.887
"2704",24,"P",3,6,"F","24_P_3_6_F_69",0.617,0.914,0.592,1.705
"2705",24,"P",3,6,"F","24_P_3_6_F_70",0.629,0.955,0.617,1.663
"2706",24,"P",3,6,"F","24_P_3_6_F_71",0.657,0.965,0.608,1.717
"2707",24,"P",3,6,"F","24_P_3_6_F_75",0.599,0.916,0.598,1.61
"2708",24,"P",3,6,"F","24_P_3_6_F_83",0.659,1.009,0.611,1.859
"2709",24,"P",3,6,"F","24_P_3_6_F_86",0.689,1.021,0.672,1.855
"2710",24,"P",3,6,"F","24_P_3_6_F_87",0.611,0.915,0.609,1.644
"2711",24,"P",3,6,"F","24_P_3_6_F_89",0.61,0.919,0.601,1.682
"2712",24,"P",3,6,"F","24_P_3_6_F_92",0.621,0.919,0.617,1.672
"2713",24,"P",3,6,"F","24_P_3_6_F_93",0.629,0.96,0.616,1.721
"2714",24,"P",3,6,"F","24_P_3_6_F_94",0.594,0.947,0.577,1.659
"2715",24,"P",3,6,"F","24_P_3_6_F_95",0.62,0.95,0.636,1.745
"2716",24,"P",3,6,"F","24_P_3_6_F_97",0.633,0.925,0.636,1.718
"2717",24,"P",3,6,"F","24_P_3_6_F_99",0.667,0.992,0.667,1.764
"2718",24,"P",3,6,"M","24_P_3_6_M_1",0.611,0.891,0.593,1.54
"2719",24,"P",3,6,"M","24_P_3_6_M_3",0.595,0.835,0.611,1.497
"2720",24,"P",3,6,"M","24_P_3_6_M_8",0.627,0.863,0.614,1.523
"2721",24,"P",3,6,"M","24_P_3_6_M_11",0.617,0.863,0.593,1.596
"2722",24,"P",3,6,"M","24_P_3_6_M_12",0.595,0.835,0.6,1.542
"2723",24,"P",3,6,"M","24_P_3_6_M_17",0.6,0.847,0.601,1.54
"2724",24,"P",3,6,"M","24_P_3_6_M_18",0.641,0.914,0.595,1.644
"2725",24,"P",3,6,"M","24_P_3_6_M_19",0.681,0.944,0.661,1.687
"2726",24,"P",3,6,"M","24_P_3_6_M_21",0.63,0.845,0.611,1.543
"2727",24,"P",3,6,"M","24_P_3_6_M_22",0.575,0.828,0.603,1.464
"2728",24,"P",3,6,"M","24_P_3_6_M_23",0.584,0.871,0.583,1.51
"2729",24,"P",3,6,"M","24_P_3_6_M_24",0.626,0.879,0.628,1.577
"2730",24,"P",3,6,"M","24_P_3_6_M_27",0.595,0.84,0.583,1.526
"2731",24,"P",3,6,"M","24_P_3_6_M_28",0.59,0.816,0.588,1.491
"2732",24,"P",3,6,"M","24_P_3_6_M_30",0.621,0.885,0.624,1.544
"2733",24,"P",3,6,"M","24_P_3_6_M_31",0.594,0.826,0.571,1.462
"2734",24,"P",3,6,"M","24_P_3_6_M_34",0.609,0.835,0.582,1.49
"2735",24,"P",3,6,"M","24_P_3_6_M_35",0.612,0.837,0.611,1.546
"2736",24,"P",3,6,"M","24_P_3_6_M_39",0.628,0.897,0.621,1.523
"2737",24,"P",3,6,"M","24_P_3_6_M_40",0.6,0.835,0.601,1.494
"2738",24,"P",3,6,"M","24_P_3_6_M_42",0.547,0.774,0.56,1.424
"2739",24,"P",3,6,"M","24_P_3_6_M_43",0.637,0.904,0.632,1.575
"2740",24,"P",3,6,"M","24_P_3_6_M_44",0.617,0.872,0.577,1.524
"2741",24,"P",3,6,"M","24_P_3_6_M_45",0.594,0.808,0.581,1.494
"2742",24,"P",3,6,"M","24_P_3_6_M_49",0.596,0.868,0.61,1.515
"2743",24,"P",3,6,"M","24_P_3_6_M_50",0.625,0.866,0.639,1.576
"2744",24,"P",3,6,"M","24_P_3_6_M_51",0.602,0.856,0.57,1.513
"2745",24,"P",3,6,"M","24_P_3_6_M_52",0.604,0.826,0.59,1.525
"2746",24,"P",3,6,"M","24_P_3_6_M_53",0.6,0.832,0.604,1.57
"2747",24,"P",3,6,"M","24_P_3_6_M_56",0.588,0.895,0.57,1.5
"2748",24,"P",3,6,"M","24_P_3_6_M_57",0.579,0.833,0.562,1.474
"2749",24,"P",3,6,"M","24_P_3_6_M_58",0.56,0.761,0.565,1.406
"2750",24,"P",3,6,"M","24_P_3_6_M_64",0.547,0.769,0.547,1.371
"2751",24,"P",3,6,"M","24_P_3_6_M_65",0.622,0.851,0.6,1.536
"2752",24,"P",3,6,"M","24_P_3_6_M_68",0.599,0.813,0.547,1.419
"2753",24,"P",3,6,"M","24_P_3_6_M_72",0.609,0.856,0.602,1.523
"2754",24,"P",3,6,"M","24_P_3_6_M_73",0.571,0.826,0.582,1.502
"2755",24,"P",3,6,"M","24_P_3_6_M_74",0.612,0.829,0.618,1.549
"2756",24,"P",3,6,"M","24_P_3_6_M_76",0.639,0.869,0.619,1.53
"2757",24,"P",3,6,"M","24_P_3_6_M_77",0.634,0.927,0.625,1.628
"2758",24,"P",3,6,"M","24_P_3_6_M_78",0.57,0.83,0.547,1.449
"2759",24,"P",3,6,"M","24_P_3_6_M_79",0.626,0.908,0.645,1.599
"2760",24,"P",3,6,"M","24_P_3_6_M_80",0.587,0.819,0.572,1.478
"2761",24,"P",3,6,"M","24_P_3_6_M_81",0.599,0.84,0.602,1.556
"2762",24,"P",3,6,"M","24_P_3_6_M_82",0.579,0.845,0.576,1.505
"2763",24,"P",3,6,"M","24_P_3_6_M_84",0.582,0.823,0.578,1.508
"2764",24,"P",3,6,"M","24_P_3_6_M_85",0.56,0.8,0.565,1.43
"2765",24,"P",3,6,"M","24_P_3_6_M_88",0.609,0.844,0.589,1.525
"2766",24,"P",3,6,"M","24_P_3_6_M_90",0.618,0.878,0.589,1.584
"2767",24,"P",3,6,"M","24_P_3_6_M_91",0.602,0.857,0.609,1.494
"2768",24,"P",3,6,"M","24_P_3_6_M_96",0.638,0.923,0.621,1.627
"2769",24,"P",3,6,"M","24_P_3_6_M_98",0.595,0.818,0.573,1.565
"2770",24,"P",3,6,"M","24_P_3_6_M_100",0.609,0.877,0.598,1.522
"2771",24,"P",4,1,"F","24_P_4_1_F_2",NA,0.984,NA,1.71
"2772",24,"P",4,1,"F","24_P_4_1_F_4",0.595,0.909,0.597,NA
"2773",24,"P",4,1,"F","24_P_4_1_F_5",0.624,0.937,0.62,1.67
"2774",24,"P",4,1,"F","24_P_4_1_F_6",NA,0.93,NA,1.701
"2775",24,"P",4,1,"F","24_P_4_1_F_7",0.593,0.938,0.592,1.598
"2776",24,"P",4,1,"F","24_P_4_1_F_11",0.618,1,0.621,1.757
"2777",24,"P",4,1,"F","24_P_4_1_F_15",0.603,0.892,0.587,1.62
"2778",24,"P",4,1,"F","24_P_4_1_F_16",NA,0.958,NA,NA
"2779",24,"P",4,1,"F","24_P_4_1_F_17",0.605,0.916,0.596,1.693
"2780",24,"P",4,1,"F","24_P_4_1_F_19",NA,0.894,NA,1.565
"2781",24,"P",4,1,"F","24_P_4_1_F_21",0.633,1.014,0.611,1.716
"2782",24,"P",4,1,"F","24_P_4_1_F_22",0.66,0.996,0.663,1.776
"2783",24,"P",4,1,"F","24_P_4_1_F_23",0.645,NA,0.634,1.74
"2784",24,"P",4,1,"M","24_P_4_1_M_1",0.551,0.848,0.536,1.444
"2785",24,"P",4,1,"M","24_P_4_1_M_3",0.553,0.843,0.544,1.421
"2786",24,"P",4,1,"M","24_P_4_1_M_9",0.524,0.819,0.541,1.416
"2787",24,"P",4,1,"M","24_P_4_1_M_10",0.579,0.819,0.546,1.496
"2788",24,"P",4,1,"M","24_P_4_1_M_12",0.6,0.835,0.619,1.537
"2789",24,"P",4,1,"M","24_P_4_1_M_13",0.594,NA,0.553,1.461
"2790",24,"P",4,1,"M","24_P_4_1_M_18",0.515,0.746,0.534,1.345
"2791",24,"P",4,2,"F","24_P_4_2_F_1",0.621,0.901,0.559,1.575
"2792",24,"P",4,2,"F","24_P_4_2_F_2",0.597,0.922,0.546,1.616
"2793",24,"P",4,2,"F","24_P_4_2_F_3",0.576,0.91,0.567,1.667
"2794",24,"P",4,2,"F","24_P_4_2_F_6",0.65,1.04,0.626,1.786
"2795",24,"P",4,2,"F","24_P_4_2_F_7",0.574,0.901,0.579,1.563
"2796",24,"P",4,2,"F","24_P_4_2_F_8",0.623,0.917,0.582,1.685
"2797",24,"P",4,2,"F","24_P_4_2_F_10",NA,0.967,NA,NA
"2798",24,"P",4,2,"F","24_P_4_2_F_12",NA,0.953,NA,NA
"2799",24,"P",4,2,"M","24_P_4_2_M_4",NA,0.776,NA,NA
"2800",24,"P",4,2,"M","24_P_4_2_M_5",0.556,0.785,0.557,1.461
"2801",24,"P",4,3,"F","24_P_4_3_F_1",0.676,1.099,0.641,1.785
"2802",24,"P",4,3,"F","24_P_4_3_F_2",0.655,0.903,0.648,1.689
"2803",24,"P",4,4,"F","24_P_4_4_F_1",0.613,0.933,0.602,1.73
"2804",24,"P",4,4,"F","24_P_4_4_F_2",0.655,1.017,0.622,1.82
"2805",24,"P",4,4,"F","24_P_4_4_F_3",0.578,0.907,0.585,1.624
"2806",24,"P",4,4,"F","24_P_4_4_F_7",0.585,0.91,0.56,1.559
"2807",24,"P",4,4,"F","24_P_4_4_F_8",0.64,0.97,0.645,1.748
"2808",24,"P",4,4,"F","24_P_4_4_F_10",0.627,0.951,0.609,1.688
"2809",24,"P",4,4,"F","24_P_4_4_F_12",0.626,0.956,0.597,1.634
"2810",24,"P",4,4,"M","24_P_4_4_M_5",0.613,0.839,0.598,1.506
"2811",24,"P",4,4,"M","24_P_4_4_M_6",0.529,0.824,0.56,1.389
"2812",24,"P",4,4,"M","24_P_4_4_M_9",0.581,0.834,0.557,1.528
"2813",24,"P",4,4,"M","24_P_4_4_M_11",0.557,0.81,0.548,1.437
"2814",24,"P",4,5,"F","24_P_4_5_F_1",NA,0.945,NA,NA
"2815",24,"P",4,5,"F","24_P_4_5_F_4",0.601,0.924,0.598,1.623
"2816",24,"P",4,5,"F","24_P_4_5_F_6",0.651,1.032,0.618,1.815
"2817",24,"P",4,5,"F","24_P_4_5_F_7",0.621,0.933,0.594,1.679
"2818",24,"P",4,5,"F","24_P_4_5_F_8",0.618,1.027,0.623,1.767
"2819",24,"P",4,5,"M","24_P_4_5_M_2",0.565,0.845,0.575,1.486
"2820",24,"P",4,6,"F","24_P_4_6_F_2",0.637,0.955,0.626,1.699
"2821",24,"P",4,6,"F","24_P_4_6_F_3",0.594,0.875,0.591,1.585
"2822",24,"P",4,6,"F","24_P_4_6_F_6",0.642,0.972,0.63,1.709
"2823",24,"P",4,6,"F","24_P_4_6_F_7",0.612,0.91,0.559,1.663
"2824",24,"P",4,6,"F","24_P_4_6_F_12",0.627,0.975,0.629,1.683
"2825",24,"P",4,6,"F","24_P_4_6_F_13",0.61,0.947,0.597,1.712
"2826",24,"P",4,6,"F","24_P_4_6_F_14",0.637,1.01,0.646,1.744
"2827",24,"P",4,6,"F","24_P_4_6_F_15",0.585,0.907,0.586,1.647
"2828",24,"P",4,6,"F","24_P_4_6_F_16",0.612,0.922,0.62,1.596
"2829",24,"P",4,6,"F","24_P_4_6_F_17",0.653,0.962,0.635,1.73
"2830",24,"P",4,6,"F","24_P_4_6_F_21",0.65,0.969,0.623,1.763
"2831",24,"P",4,6,"F","24_P_4_6_F_22",0.653,1.003,0.632,1.754
"2832",24,"P",4,6,"F","24_P_4_6_F_25",0.595,0.937,0.567,1.632
"2833",24,"P",4,6,"F","24_P_4_6_F_26",0.619,0.949,0.608,1.694
"2834",24,"P",4,6,"F","24_P_4_6_F_29",0.636,0.979,0.601,1.704
"2835",24,"P",4,6,"F","24_P_4_6_F_31",0.579,0.891,0.555,1.545
"2836",24,"P",4,6,"F","24_P_4_6_F_32",0.628,0.929,0.587,1.704
"2837",24,"P",4,6,"F","24_P_4_6_F_33",0.609,0.916,0.603,1.655
"2838",24,"P",4,6,"F","24_P_4_6_F_36",0.624,0.942,0.62,1.734
"2839",24,"P",4,6,"F","24_P_4_6_F_41",0.627,0.974,0.614,1.709
"2840",24,"P",4,6,"F","24_P_4_6_F_44",0.622,0.984,0.601,1.722
