Slice,Count,TotalArea,AverageSize,AreaPerc,Mean,Block
sd[1]_DGRP021_R1_24_02-1.tif,1,256213,256213,32.707,255,B1
sd[1]_DGRP021_R1_24_03-1.tif,1,247443,247443,31.587,255,B1
sd[1]_DGRP021_R1_24_04-1.tif,1,277676,277676,35.447,255,B1
sd[1]_DGRP021_R1_24_05-1.tif,1,254847,254847,32.533,255,B1
sd[1]_DGRP021_R1_24_06-1.tif,1,259716,259716,33.154,255,B1
sd[1]_DGRP021_R1_24_07-1.tif,1,297085,297085,37.924,255,B1
sd[1]_DGRP021_R1_24_08-1.tif,1,239778,239778,30.609,255,B1
sd[1]_DGRP021_R1_24_09-1.tif,1,264414,264414,33.754,255,B1
sd[1]_DGRP021_R1_24_10-1.tif,1,256802,256802,32.782,255,B1
sd[1]_DGRP021_R1_24_11-1.tif,1,289846,289846,37,255,B1
sd[1]_DGRP021_R1_24_12-1.tif,1,253994,253994,32.424,255,B1
sd[1]_DGRP021_R1_24_13-1.tif,1,302858,302858,38.661,255,B1
sd[1]_DGRP021_R1_24_14-1.tif,1,265522,265522,33.895,255,B1
sd[1]_DGRP021_R1_24_15-1.tif,1,266610,266610,34.034,255,B1
sd[1]_DGRP026_R1_24_01-1.tif,1,349393,349393,44.602,255,B1
sd[1]_DGRP026_R1_24_02-1.tif,1,291987,291987,37.274,255,B1
sd[1]_DGRP026_R1_24_03-1.tif,1,265419,265419,33.882,255,B1
sd[1]_DGRP026_R1_24_05-1.tif,1,349698,349698,44.641,255,B1
sd[1]_DGRP026_R1_24_06-1.tif,1,274095,274095,34.99,255,B1
sd[1]_DGRP026_R1_24_07-1.tif,1,310541,310541,39.642,255,B1
sd[1]_DGRP026_R1_24_08-1.tif,1,298419,298419,38.095,255,B1
sd[1]_DGRP026_R1_24_09-1.tif,1,283806,283806,36.229,255,B1
sd[1]_DGRP026_R1_24_10-1.tif,1,302860,302860,38.662,255,B1
sd[1]_DGRP026_R1_24_11-1.tif,1,285426,285426,36.436,255,B1
sd[1]_DGRP026_R1_24_12-1.tif,1,325034,325034,41.492,255,B1
sd[1]_DGRP026_R1_24_13-1.tif,1,311222,311222,39.729,255,B1
sd[1]_DGRP026_R1_24_14-1.tif,1,272859,272859,34.832,255,B1
sd[1]_DGRP026_R1_24_15-1.tif,1,300743,300743,38.391,255,B1
sd[1]_DGRP026_R1_24_17-1.tif,1,261906,261906,33.434,255,B1
sd[1]_DGRP026_R1_24_18-1.tif,1,282807,282807,36.102,255,B1
sd[1]_DGRP026_R1_24_19-1.tif,1,307612,307612,39.268,255,B1
sd[1]_DGRP026_R1_24_20-1.tif,1,359760,359760,45.925,255,B1
sd[1]_DGRP028_R1_24_01-1.tif,1,288169,288169,36.786,255,B1
sd[1]_DGRP028_R1_24_03-1.tif,1,305199,305199,38.96,255,B1
sd[1]_DGRP028_R1_24_04-1.tif,1,382364,382364,48.811,255,B1
sd[1]_DGRP028_R1_24_06-1.tif,1,354163,354163,45.211,255,B1
sd[1]_DGRP028_R1_24_07-1.tif,1,350275,350275,44.714,255,B1
sd[1]_DGRP028_R1_24_08-1.tif,1,318869,318869,40.705,255,B1
sd[1]_DGRP028_R1_24_09-1.tif,1,324219,324219,41.388,255,B1
sd[1]_DGRP028_R1_24_11-1.tif,1,285116,285116,36.397,255,B1
sd[1]_DGRP028_R1_24_12-1.tif,1,312604,312604,39.906,255,B1
sd[1]_DGRP028_R1_24_13-1.tif,1,336654,336654,42.976,255,B1
sd[1]_DGRP028_R1_24_14-1.tif,1,334696,334696,42.726,255,B1
sd[1]_DGRP028_R1_24_15-1.tif,1,354825,354825,45.295,255,B1
sd[1]_DGRP028_R1_24_16-1.tif,1,340194,340194,43.428,255,B1
sd[1]_DGRP028_R1_24_17-1.tif,1,367379,367379,46.898,255,B1
sd[1]_DGRP028_R1_24_18-1.tif,1,295448,295448,37.715,255,B1
sd[1]_DGRP028_R1_24_19-1.tif,1,303727,303727,38.772,255,B1
sd[1]_DGRP028_R1_24_20-1.tif,1,346522,346522,44.235,255,B1
sd[1]_DGRP031_R1_24_01-1.tif,1,286260,286260,36.543,255,B1
sd[1]_DGRP031_R1_24_02-1.tif,1,306117,306117,39.077,255,B1
sd[1]_DGRP031_R1_24_03-1.tif,1,292338,292338,37.318,255,B1
sd[1]_DGRP031_R1_24_04-1.tif,1,267618,267618,34.163,255,B1
sd[1]_DGRP031_R1_24_05-1.tif,1,280838,280838,35.85,255,B1
sd[1]_DGRP031_R1_24_06-1.tif,1,259034,259034,33.067,255,B1
sd[1]_DGRP031_R1_24_07-1.tif,1,272458,272458,34.781,255,B1
sd[1]_DGRP031_R1_24_09-1.tif,1,293973,293973,37.527,255,B1
sd[1]_DGRP031_R1_24_10-1.tif,1,249102,249102,31.799,255,B1
sd[1]_DGRP031_R1_24_11-1.tif,1,283822,283822,36.231,255,B1
sd[1]_DGRP031_R1_24_12-1.tif,1,302816,302816,38.656,255,B1
sd[1]_DGRP031_R1_24_13-1.tif,1,268447,268447,34.269,255,B1
sd[1]_DGRP031_R1_24_14-1.tif,1,275745,275745,35.2,255,B1
sd[1]_DGRP031_R1_24_16-1.tif,1,251009,251009,32.043,255,B1
sd[1]_DGRP031_R1_24_17-1.tif,1,299019,299019,38.171,255,B1
sd[1]_DGRP031_R1_24_18-1.tif,1,271291,271291,34.632,255,B1
sd[1]_DGRP031_R1_24_19-1.tif,1,200371,200371,25.578,255,B1
sd[1]_DGRP031_R1_24_20-1.tif,1,298463,298463,38.1,255,B1
sd[1]_DGRP032_R1_24_01-1.tif,1,292805,292805,37.378,255,B1
sd[1]_DGRP032_R1_24_02-1.tif,1,228061,228061,29.113,255,B1
sd[1]_DGRP032_R1_24_03-1.tif,1,234320,234320,29.912,255,B1
sd[1]_DGRP032_R1_24_05-1.tif,1,288485,288485,36.827,255,B1
sd[1]_DGRP032_R1_24_06-1.tif,1,246790,246790,31.504,255,B1
sd[1]_DGRP032_R1_24_07-1.tif,1,266454,266454,34.014,255,B1
sd[1]_DGRP032_R1_24_08-1.tif,1,281810,281810,35.975,255,B1
sd[1]_DGRP032_R1_24_09-1.tif,1,271594,271594,34.67,255,B1
sd[1]_DGRP032_R1_24_10-1.tif,1,277709,277709,35.451,255,B1
sd[1]_DGRP032_R1_24_11-1.tif,1,278103,278103,35.501,255,B1
sd[1]_DGRP032_R1_24_12-1.tif,1,273751,273751,34.946,255,B1
sd[1]_DGRP032_R1_24_13-1.tif,1,294799,294799,37.633,255,B1
sd[1]_DGRP032_R1_24_14-1.tif,1,255460,255460,32.611,255,B1
sd[1]_DGRP032_R1_24_15-1.tif,1,275606,275606,35.183,255,B1
sd[1]_DGRP032_R1_24_16-1.tif,1,264697,264697,33.79,255,B1
sd[1]_DGRP032_R1_24_17-1.tif,1,287790,287790,36.738,255,B1
sd[1]_DGRP032_R1_24_18-1.tif,1,279796,279796,35.717,255,B1
sd[1]_DGRP032_R1_24_19-1.tif,1,281117,281117,35.886,255,B1
sd[1]_DGRP032_R1_24_20-1.tif,1,281356,281356,35.917,255,B1
sd[1]_DGRP038_R1_24_02-1.tif,1,289706,289706,36.982,255,B1
sd[1]_DGRP038_R1_24_04-1.tif,1,203296,203296,25.952,255,B1
sd[1]_DGRP038_R1_24_05-1.tif,1,82126,82126,10.484,255,B1
sd[1]_DGRP038_R1_24_06-1.tif,1,127157,127157,16.232,255,B1
sd[1]_DGRP038_R1_24_07-1.tif,1,295681,295681,37.745,255,B1
sd[1]_DGRP038_R1_24_08-1.tif,1,288464,288464,36.824,255,B1
sd[1]_DGRP038_R1_24_09-1.tif,1,286819,286819,36.614,255,B1
sd[1]_DGRP038_R1_24_10-1.tif,1,82596,82596,10.544,255,B1
sd[1]_DGRP038_R1_24_11-1.tif,1,296664,296664,37.871,255,B1
sd[1]_DGRP038_R1_24_12-1.tif,1,290510,290510,37.085,255,B1
sd[1]_DGRP038_R1_24_13-1.tif,1,201200,201200,25.684,255,B1
sd[1]_DGRP038_R1_24_14-1.tif,1,121804,121804,15.549,255,B1
sd[1]_DGRP038_R1_24_15-1.tif,1,68117,68117,8.695,255,B1
sd[1]_DGRP038_R1_24_16-1.tif,1,271688,271688,34.682,255,B1
sd[1]_DGRP038_R1_24_17-1.tif,1,271649,271649,34.677,255,B1
sd[1]_DGRP038_R1_24_18-1.tif,1,288321,288321,36.806,255,B1
sd[1]_DGRP038_R1_24_19-1.tif,1,312077,312077,39.838,255,B1
sd[1]_DGRP038_R1_24_20-1.tif,1,319834,319834,40.828,255,B1
sd[1]_DGRP038_R1_24_21-1.tif,1,305656,305656,39.019,255,B1
sd[1]_DGRP040_R1_24_01-1.tif,1,253409,253409,32.349,255,B1
sd[1]_DGRP040_R1_24_02-1.tif,1,244851,244851,31.257,255,B1
sd[1]_DGRP040_R1_24_03-1.tif,1,272186,272186,34.746,255,B1
sd[1]_DGRP040_R1_24_04-1.tif,1,322333,322333,41.147,255,B1
sd[1]_DGRP040_R1_24_05-1.tif,1,267452,267452,34.142,255,B1
sd[1]_DGRP040_R1_24_06-1.tif,1,264486,264486,33.763,255,B1
sd[1]_DGRP040_R1_24_07-1.tif,1,233951,233951,29.865,255,B1
sd[1]_DGRP040_R1_24_08-1.tif,1,241390,241390,30.815,255,B1
sd[1]_DGRP040_R1_24_09-1.tif,1,227488,227488,29.04,255,B1
sd[1]_DGRP040_R1_24_10-1.tif,1,288278,288278,36.8,255,B1
sd[1]_DGRP040_R1_24_11-1.tif,1,214661,214661,27.403,255,B1
sd[1]_DGRP040_R1_24_12-1.tif,1,252130,252130,32.186,255,B1
sd[1]_DGRP040_R1_24_13-1.tif,1,170866,170866,21.812,255,B1
sd[1]_DGRP040_R1_24_14-1.tif,1,269857,269857,34.449,255,B1
sd[1]_DGRP040_R1_24_15-1.tif,1,224399,224399,28.646,255,B1
sd[1]_DGRP040_R1_24_16-1.tif,1,287881,287881,36.75,255,B1
sd[1]_DGRP040_R1_24_17-1.tif,1,258417,258417,32.988,255,B1
sd[1]_DGRP040_R1_24_18-1.tif,1,304245,304245,38.838,255,B1
sd[1]_DGRP040_R1_24_19-1.tif,1,289170,289170,36.914,255,B1
sd[1]_DGRP040_R1_24_20-1.tif,1,320143,320143,40.868,255,B1
sd[1]_DGRP041_R1_24_01-1.tif,1,326906,326906,41.731,255,B1
sd[1]_DGRP041_R1_24_02-1.tif,1,287312,287312,36.677,255,B1
sd[1]_DGRP041_R1_24_03-1.tif,1,264965,264965,33.824,255,B1
sd[1]_DGRP041_R1_24_04-1.tif,1,330701,330701,42.216,255,B1
sd[1]_DGRP041_R1_24_05-1.tif,1,302728,302728,38.645,255,B1
sd[1]_DGRP041_R1_24_06-1.tif,1,326305,326305,41.655,255,B1
sd[1]_DGRP041_R1_24_07-1.tif,1,262129,262129,33.462,255,B1
sd[1]_DGRP041_R1_24_08-1.tif,1,317414,317414,40.52,255,B1
sd[1]_DGRP041_R1_24_09-1.tif,1,284413,284413,36.307,255,B1
sd[1]_DGRP041_R1_24_10-1.tif,1,283216,283216,36.154,255,B1
sd[1]_DGRP041_R1_24_11-1.tif,1,304345,304345,38.851,255,B1
sd[1]_DGRP041_R1_24_12-1.tif,1,271156,271156,34.614,255,B1
sd[1]_DGRP041_R1_24_13-1.tif,1,266570,266570,34.029,255,B1
sd[1]_DGRP041_R1_24_14-1.tif,1,257539,257539,32.876,255,B1
sd[1]_DGRP041_R1_24_15-1.tif,1,298139,298139,38.059,255,B1
sd[1]_DGRP041_R1_24_16-1.tif,1,280704,280704,35.833,255,B1
sd[1]_DGRP041_R1_24_17-1.tif,1,304355,304355,38.853,255,B1
sd[1]_DGRP041_R1_24_18-1.tif,1,221897,221897,28.326,255,B1
sd[1]_DGRP041_R1_24_19-1.tif,1,329445,329445,42.055,255,B1
sd[1]_DGRP041_R1_24_20-1.tif,1,271611,271611,34.673,255,B1
sd[1]_DGRP045_R1_24_01-1.tif,1,311437,311437,39.757,255,B1
sd[1]_DGRP045_R1_24_02-1.tif,1,303617,303617,38.758,255,B1
sd[1]_DGRP045_R1_24_03-1.tif,1,292176,292176,37.298,255,B1
sd[1]_DGRP045_R1_24_04-1.tif,1,290376,290376,37.068,255,B1
sd[1]_DGRP045_R1_24_05-1.tif,1,316315,316315,40.379,255,B1
sd[1]_DGRP045_R1_24_06-1.tif,1,269475,269475,34.4,255,B1
sd[1]_DGRP045_R1_24_07-1.tif,1,319454,319454,40.78,255,B1
sd[1]_DGRP045_R1_24_08-1.tif,1,301297,301297,38.462,255,B1
sd[1]_DGRP045_R1_24_09-1.tif,1,325077,325077,41.498,255,B1
sd[1]_DGRP045_R1_24_10-1.tif,1,316519,316519,40.405,255,B1
sd[1]_DGRP045_R1_24_11-1.tif,1,255369,255369,32.599,255,B1
sd[1]_DGRP045_R1_24_12-1.tif,1,289211,289211,36.919,255,B1
sd[1]_DGRP045_R1_24_13-1.tif,1,283426,283426,36.181,255,B1
sd[1]_DGRP045_R1_24_15-1.tif,1,325793,325793,41.589,255,B1
sd[1]_DGRP045_R1_24_16-1.tif,1,203881,203881,26.026,255,B1
sd[1]_DGRP045_R1_24_17-1.tif,1,324045,324045,41.366,255,B1
sd[1]_DGRP045_R1_24_18-1.tif,1,321738,321738,41.072,255,B1
sd[1]_DGRP045_R1_24_19-1.tif,1,317225,317225,40.495,255,B1
sd[1]_DGRP045_R1_24_20-1.tif,1,261512,261512,33.383,255,B1
sd[1]_DGRP048_R1_24_01-1.tif,1,298484,298484,38.103,255,B1
sd[1]_DGRP048_R1_24_02-1.tif,1,307229,307229,39.219,255,B1
sd[1]_DGRP048_R1_24_03-1.tif,1,280652,280652,35.827,255,B1
sd[1]_DGRP048_R1_24_04-1.tif,1,280605,280605,35.821,255,B1
sd[1]_DGRP048_R1_24_05-1.tif,1,276908,276908,35.349,255,B1
sd[1]_DGRP048_R1_24_06-1.tif,1,340943,340943,43.523,255,B1
sd[1]_DGRP048_R1_24_07-1.tif,1,297155,297155,37.933,255,B1
sd[1]_DGRP048_R1_24_08-1.tif,1,246939,246939,31.523,255,B1
sd[1]_DGRP048_R1_24_09-1.tif,1,280644,280644,35.826,255,B1
sd[1]_DGRP048_R1_24_10-1.tif,1,277430,277430,35.415,255,B1
sd[1]_DGRP048_R1_24_11-1.tif,1,256989,256989,32.806,255,B1
sd[1]_DGRP048_R1_24_12-1.tif,1,285205,285205,36.408,255,B1
sd[1]_DGRP048_R1_24_13-1.tif,1,216218,216218,27.601,255,B1
sd[1]_DGRP048_R1_24_14-1.tif,1,327455,327455,41.801,255,B1
sd[1]_DGRP048_R1_24_15-1.tif,1,261849,261849,33.426,255,B1
sd[1]_DGRP048_R1_24_16-1.tif,1,248373,248373,31.706,255,B1
sd[1]_DGRP048_R1_24_17-1.tif,1,302130,302130,38.568,255,B1
sd[1]_DGRP048_R1_24_18-1.tif,1,253169,253169,32.318,255,B1
sd[1]_DGRP048_R1_24_19-1.tif,1,324947,324947,41.481,255,B1
sd[1]_DGRP048_R1_24_20-1.tif,1,298188,298188,38.065,255,B1
sd[1]_DGRP051_R1_24_01-1.tif,1,281643,281643,35.953,255,B1
sd[1]_DGRP051_R1_24_02-1.tif,1,282163,282163,36.02,255,B1
sd[1]_DGRP051_R1_24_03-1.tif,1,208822,208822,26.657,255,B1
sd[1]_DGRP051_R1_24_04-1.tif,1,271833,271833,34.701,255,B1
sd[1]_DGRP051_R1_24_05-1.tif,1,296280,296280,37.822,255,B1
sd[1]_DGRP051_R1_24_06-1.tif,1,282724,282724,36.091,255,B1
sd[1]_DGRP051_R1_24_07-1.tif,1,237361,237361,30.3,255,B1
sd[1]_DGRP051_R1_24_08-1.tif,1,249340,249340,31.83,255,B1
sd[1]_DGRP051_R1_24_09-1.tif,1,208985,208985,26.678,255,B1
sd[1]_DGRP051_R1_24_10-1.tif,1,273153,273153,34.869,255,B1
sd[1]_DGRP051_R1_24_11-1.tif,1,197052,197052,25.155,255,B1
sd[1]_DGRP051_R1_24_12-1.tif,1,328118,328118,41.886,255,B1
sd[1]_DGRP051_R1_24_13-1.tif,1,254244,254244,32.456,255,B1
sd[1]_DGRP051_R1_24_14-1.tif,1,278389,278389,35.538,255,B1
sd[1]_DGRP051_R1_24_15-1.tif,1,338433,338433,43.203,255,B1
sd[1]_DGRP051_R1_24_16-1.tif,1,311591,311591,39.776,255,B1
sd[1]_DGRP051_R1_24_17-1.tif,1,278084,278084,35.499,255,B1
sd[1]_DGRP051_R1_24_18-1.tif,1,217617,217617,27.78,255,B1
sd[1]_DGRP051_R1_24_19-1.tif,1,269282,269282,34.375,255,B1
sd[1]_DGRP051_R1_24_20-1.tif,1,309255,309255,39.478,255,B1
sd[1]_DGRP059_R1_24-01-1.tif,1,260776,260776,33.289,255,B1
sd[1]_DGRP059_R1_24_01-1.tif,1,303973,303973,38.804,255,B1
sd[1]_DGRP059_R1_24_02-1.tif,1,281030,281030,35.875,255,B1
sd[1]_DGRP059_R1_24_03-1.tif,1,326624,326624,41.695,255,B1
sd[1]_DGRP059_R1_24_04-1.tif,1,268386,268386,34.261,255,B1
sd[1]_DGRP059_R1_24_05-1.tif,1,266737,266737,34.05,255,B1
sd[1]_DGRP059_R1_24_06-1.tif,1,285389,285389,36.431,255,B1
sd[1]_DGRP059_R1_24_07-1.tif,1,291482,291482,37.209,255,B1
sd[1]_DGRP059_R1_24_08-1.tif,1,268757,268757,34.308,255,B1
sd[1]_DGRP059_R1_24_09-1.tif,1,288484,288484,36.826,255,B1
sd[1]_DGRP059_R1_24_10-1.tif,1,291873,291873,37.259,255,B1
sd[1]_DGRP059_R1_24_11-1.tif,1,254405,254405,32.476,255,B1
sd[1]_DGRP059_R1_24_12-1.tif,1,339877,339877,43.387,255,B1
sd[1]_DGRP059_R1_24_13-1.tif,1,258121,258121,32.95,255,B1
sd[1]_DGRP059_R1_24_14-1.tif,1,300058,300058,38.304,255,B1
sd[1]_DGRP059_R1_24_15-1.tif,1,307203,307203,39.216,255,B1
sd[1]_DGRP059_R1_24_16-1.tif,1,308383,308383,39.367,255,B1
sd[1]_DGRP059_R1_24_17-1.tif,1,289184,289184,36.916,255,B1
sd[1]_DGRP059_R1_24_18-1.tif,1,278666,278666,35.573,255,B1
sd[1]_DGRP059_R1_24_19-1.tif,1,303879,303879,38.792,255,B1
sd[1]_DGRP069_R1_24_01-1.tif,1,313803,313803,40.059,255,B1
sd[1]_DGRP069_R1_24_02-1.tif,1,265388,265388,33.878,255,B1
sd[1]_DGRP069_R1_24_03-1.tif,1,285027,285027,36.385,255,B1
sd[1]_DGRP069_R1_24_04-1.tif,1,275827,275827,35.211,255,B1
sd[1]_DGRP069_R1_24_05-1.tif,1,253281,253281,32.333,255,B1
sd[1]_DGRP069_R1_24_06-1.tif,1,323030,323030,41.236,255,B1
sd[1]_DGRP069_R1_24_08-1.tif,1,312279,312279,39.864,255,B1
sd[1]_DGRP069_R1_24_09-1.tif,1,247847,247847,31.639,255,B1
sd[1]_DGRP069_R1_24_10-1.tif,1,258565,258565,33.007,255,B1
sd[1]_DGRP069_R1_24_11-1.tif,1,259149,259149,33.082,255,B1
sd[1]_DGRP069_R1_24_12-1.tif,1,295966,295966,37.782,255,B1
sd[1]_DGRP069_R1_24_13-1.tif,1,299022,299022,38.172,255,B1
sd[1]_DGRP069_R1_24_14-1.tif,1,310552,310552,39.644,255,B1
sd[1]_DGRP069_R1_24_15-1.tif,1,271738,271738,34.689,255,B1
sd[1]_DGRP069_R1_24_16-1.tif,1,251137,251137,32.059,255,B1
sd[1]_DGRP069_R1_24_17-1.tif,1,289534,289534,36.961,255,B1
sd[1]_DGRP069_R1_24_18-1.tif,1,225229,225229,28.752,255,B1
sd[1]_DGRP069_R1_24_19-1.tif,1,302297,302297,38.59,255,B1
sd[1]_DGRP069_R1_24_20-1.tif,1,297221,297221,37.942,255,B1
sd[1]_DGRP075_R1_24_01-1.tif,1,277109,277109,35.374,255,B1
sd[1]_DGRP075_R1_24_02-1.tif,1,306728,306728,39.155,255,B1
sd[1]_DGRP075_R1_24_03-1.tif,1,298130,298130,38.058,255,B1
sd[1]_DGRP075_R1_24_04-1.tif,1,291662,291662,37.232,255,B1
sd[1]_DGRP075_R1_24_05-1.tif,1,262826,262826,33.551,255,B1
sd[1]_DGRP075_R1_24_06-1.tif,1,293975,293975,37.527,255,B1
sd[1]_DGRP075_R1_24_07-1.tif,1,284799,284799,36.356,255,B1
sd[1]_DGRP075_R1_24_08-1.tif,1,286420,286420,36.563,255,B1
sd[1]_DGRP075_R1_24_09-1.tif,1,275528,275528,35.173,255,B1
sd[1]_DGRP075_R1_24_10-1.tif,1,283193,283193,36.151,255,B1
sd[1]_DGRP075_R1_24_11-1.tif,1,283342,283342,36.17,255,B1
sd[1]_DGRP075_R1_24_12-1.tif,1,270540,270540,34.536,255,B1
sd[1]_DGRP075_R1_24_13-1.tif,1,297255,297255,37.946,255,B1
sd[1]_DGRP075_R1_24_14-1.tif,1,298894,298894,38.155,255,B1
sd[1]_DGRP075_R1_24_15-1.tif,1,306957,306957,39.185,255,B1
sd[1]_DGRP075_R1_24_16-1.tif,1,287288,287288,36.674,255,B1
sd[1]_DGRP075_R1_24_17-1.tif,1,298855,298855,38.15,255,B1
sd[1]_DGRP075_R1_24_18-1.tif,1,297017,297017,37.916,255,B1
sd[1]_DGRP075_R1_24_19-1.tif,1,327126,327126,41.759,255,B1
sd[1]_DGRP075_R1_24_20-1.tif,1,298404,298404,38.093,255,B1
sd[1]_DGRP085_R1_24_01-1.tif,1,253874,253874,32.408,255,B1
sd[1]_DGRP085_R1_24_02-1.tif,1,294494,294494,37.594,255,B1
sd[1]_DGRP085_R1_24_05-1.tif,1,295808,295808,37.761,255,B1
sd[1]_DGRP085_R1_24_06-1.tif,1,292933,292933,37.394,255,B1
sd[1]_DGRP085_R1_24_07-1.tif,1,292324,292324,37.317,255,B1
sd[1]_DGRP085_R1_24_08-1.tif,1,296721,296721,37.878,255,B1
sd[1]_DGRP085_R1_24_09-1.tif,1,331465,331465,42.313,255,B1
sd[1]_DGRP085_R1_24_10-1.tif,1,255736,255736,32.646,255,B1
sd[1]_DGRP085_R1_24_11-1.tif,1,268698,268698,34.301,255,B1
sd[1]_DGRP085_R1_24_12-1.tif,1,282691,282691,36.087,255,B1
sd[1]_DGRP085_R1_24_13-1.tif,1,279244,279244,35.647,255,B1
sd[1]_DGRP085_R1_24_14-1.tif,1,300826,300826,38.402,255,B1
sd[1]_DGRP085_R1_24_15-1.tif,1,291673,291673,37.234,255,B1
sd[1]_DGRP085_R1_24_16-1.tif,1,314197,314197,40.109,255,B1
sd[1]_DGRP085_R1_24_17-1.tif,1,269624,269624,34.419,255,B1
sd[1]_DGRP085_R1_24_18-1.tif,1,300943,300943,38.417,255,B1
sd[1]_DGRP085_R1_24_19-1.tif,1,270027,270027,34.47,255,B1
sd[1]_DGRP088_R1_24_01-1.tif,1,322930,322930,41.224,255,B1
sd[1]_DGRP088_R1_24_02-1.tif,1,330905,330905,42.242,255,B1
sd[1]_DGRP088_R1_24_03-1.tif,1,275514,275514,35.171,255,B1
sd[1]_DGRP088_R1_24_04-1.tif,1,337380,337380,43.068,255,B1
sd[1]_DGRP088_R1_24_05-1.tif,1,325531,325531,41.556,255,B1
sd[1]_DGRP088_R1_24_07-1.tif,1,347307,347307,44.336,255,B1
sd[1]_DGRP088_R1_24_09-1.tif,1,275834,275834,35.212,255,B1
sd[1]_DGRP088_R1_24_10-1.tif,1,265444,265444,33.885,255,B1
sd[1]_DGRP088_R1_24_11-1.tif,1,272285,272285,34.759,255,B1
sd[1]_DGRP088_R1_24_12-1.tif,1,325685,325685,41.575,255,B1
sd[1]_DGRP088_R1_24_13-1.tif,1,336812,336812,42.996,255,B1
sd[1]_DGRP088_R1_24_14-1.tif,1,355122,355122,45.333,255,B1
sd[1]_DGRP088_R1_24_15-1.tif,1,295616,295616,37.737,255,B1
sd[1]_DGRP088_R1_24_16-1.tif,1,249044,249044,31.792,255,B1
sd[1]_DGRP088_R1_24_17-1.tif,1,349755,349755,44.648,255,B1
sd[1]_DGRP088_R1_24_18-1.tif,1,320093,320093,40.862,255,B1
sd[1]_DGRP088_R1_24_19-1.tif,1,271589,271589,34.67,255,B1
sd[1]_DGRP088_R1_24_20-1.tif,1,276733,276733,35.326,255,B1
sd[1]_DGRP091_R1_24_01-1.tif,1,303266,303266,38.713,255,B1
sd[1]_DGRP091_R1_24_02-1.tif,1,288416,288416,36.818,255,B1
sd[1]_DGRP091_R1_24_03-1.tif,1,251669,251669,32.127,255,B1
sd[1]_DGRP091_R1_24_04-1.tif,1,282118,282118,36.014,255,B1
sd[1]_DGRP091_R1_24_05-1.tif,1,297349,297349,37.958,255,B1
sd[1]_DGRP091_R1_24_06-1.tif,1,236398,236398,30.177,255,B1
sd[1]_DGRP091_R1_24_07-1.tif,1,265176,265176,33.851,255,B1
sd[1]_DGRP091_R1_24_08-1.tif,1,293840,293840,37.51,255,B1
sd[1]_DGRP091_R1_24_09-1.tif,1,278261,278261,35.521,255,B1
sd[1]_DGRP091_R1_24_10-1.tif,1,320369,320369,40.897,255,B1
sd[1]_DGRP091_R1_24_11-1.tif,1,267548,267548,34.154,255,B1
sd[1]_DGRP091_R1_24_12-1.tif,1,282087,282087,36.01,255,B1
sd[1]_DGRP091_R1_24_13-1.tif,1,284193,284193,36.279,255,B1
sd[1]_DGRP091_R1_24_14-1.tif,1,317633,317633,40.548,255,B1
sd[1]_DGRP091_R1_24_15-1.tif,1,247454,247454,31.589,255,B1
sd[1]_DGRP091_R1_24_16-1.tif,1,282850,282850,36.107,255,B1
sd[1]_DGRP091_R1_24_17-1.tif,1,286903,286903,36.625,255,B1
sd[1]_DGRP091_R1_24_18-1.tif,1,314268,314268,40.118,255,B1
sd[1]_DGRP091_R1_24_19-1.tif,1,313961,313961,40.079,255,B1
sd[1]_DGRP399_R1_24_01-1.tif,1,309533,309533,39.514,255,B1
sd[1]_DGRP399_R1_24_02-1.tif,1,303386,303386,38.729,255,B1
sd[1]_DGRP399_R1_24_03-1.tif,1,251752,251752,32.137,255,B1
sd[1]_DGRP399_R1_24_04-1.tif,1,295944,295944,37.779,255,B1
sd[1]_DGRP399_R1_24_05-1.tif,1,310902,310902,39.688,255,B1
sd[1]_DGRP399_R1_24_06-1.tif,1,287015,287015,36.639,255,B1
sd[1]_DGRP399_R1_24_07-1.tif,1,326277,326277,41.651,255,B1
sd[1]_DGRP399_R1_24_08-1.tif,1,283377,283377,36.175,255,B1
sd[1]_DGRP399_R1_24_09-1.tif,1,362113,362113,46.226,255,B1
sd[1]_DGRP399_R1_24_10-1.tif,1,262745,262745,33.541,255,B1
sd[1]_DGRP399_R1_24_11-1.tif,1,266208,266208,33.983,255,B1
sd[1]_DGRP399_R1_24_12-1.tif,1,302711,302711,38.643,255,B1
sd[1]_DGRP399_R1_24_13-1.tif,1,294752,294752,37.627,255,B1
sd[1]_DGRP399_R1_24_14-1.tif,1,313615,313615,40.035,255,B1
sd[1]_DGRP399_R1_24_15-1.tif,1,283797,283797,36.228,255,B1
sd[1]_DGRP399_R1_24_16-1.tif,1,264988,264988,33.827,255,B1
sd[1]_DGRP399_R1_24_17-1.tif,1,295915,295915,37.775,255,B1
sd[1]_DGRP399_R1_24_18-1.tif,1,309553,309553,39.516,255,B1
sd[1]_DGRP399_R1_24_19-1.tif,1,311885,311885,39.814,255,B1
sd[1]_DGRP399_R1_24_20-1.tif,1,244390,244390,31.198,255,B1
sd[1]_DGRP026_R1_24_04-1.tif,1,302819,302819,38.656,255,B1
sd[1]_DGRP028_R1_24_02-1.tif,1,345071,345071,44.05,255,B1
sd[1]_DGRP028_R1_24_02-1.tif,1,345071,345071,44.05,255,B1
