"","Mutant","DGRP","temperature","TotalArea","AreaPerc","Block"
"5724","OREw","307","24",222227,28.368,"B7"
"5725","OREw","307","24",330371,42.174,"B7"
"5726","OREw","307","24",333602,42.586,"B7"
"5727","OREw","307","24",314211,40.111,"B7"
"5728","OREw","307","24",207771,26.523,"B7"
"5729","OREw","307","24",305445,38.992,"B7"
"5730","OREw","307","24",218381,27.877,"B7"
"5731","OREw","307","24",272606,34.8,"B7"
"5732","OREw","307","24",247752,31.627,"B7"
"5733","OREw","307","24",291511,37.213,"B7"
"5734","OREw","307","24",309949,39.567,"B7"
"5735","OREw","307","24",280722,35.836,"B7"
"5736","OREw","307","24",219311,27.996,"B7"
"5737","OREw","307","24",293103,37.416,"B7"
"5738","OREw","307","24",319185,40.746,"B7"
"5739","OREw","399","24",315496,40.275,"B7"
"5740","OREw","399","24",287097,36.649,"B7"
"5741","OREw","399","24",342512,43.723,"B7"
"5742","OREw","399","24",294949,37.652,"B7"
"5743","OREw","399","24",304515,38.873,"B7"
"5744","OREw","399","24",306645,39.145,"B7"
"5745","OREw","399","24",279320,35.657,"B7"
"5746","OREw","399","24",270768,34.565,"B7"
"5747","OREw","399","24",291235,37.178,"B7"
"5748","OREw","399","24",345736,44.135,"B7"
"5749","OREw","399","24",295926,37.777,"B7"
"5750","OREw","399","24",300684,38.384,"B7"
"5751","OREw","399","24",292554,37.346,"B7"
"5752","OREw","399","24",317832,40.573,"B7"
"5753","OREw","399","24",307540,39.259,"B7"
"5754","OREw","399","24",265276,33.864,"B7"
"5755","OREw","399","24",299624,38.249,"B7"
"5756","OREw","399","24",313074,39.966,"B7"
"5757","OREw","399","24",274354,35.023,"B7"
"5758","OREw","399","24",291240,37.178,"B7"
"5759","OREw","301","24",249738,31.88,"B7"
"5760","OREw","307","24",280316,35.784,"B7"
"5761","sd[1]","075","24",271204,34.621,"B7"
"5762","sd[1]","075","24",256401,32.731,"B7"
"5763","sd[1]","075","24",257410,32.86,"B7"
"5764","sd[1]","075","24",226389,28.9,"B7"
"5765","sd[1]","075","24",266681,34.043,"B7"
"5766","sd[1]","075","24",276702,35.322,"B7"
"5767","sd[1]","075","24",301187,38.448,"B7"
"5768","sd[1]","075","24",257127,32.824,"B7"
"5769","sd[1]","075","24",252506,32.234,"B7"
"5770","sd[1]","075","24",220373,28.132,"B7"
"5771","sd[1]","075","24",304396,38.858,"B7"
"5772","sd[1]","075","24",265313,33.869,"B7"
"5773","sd[1]","075","24",279702,35.705,"B7"
"5774","sd[1]","075","24",269759,34.436,"B7"
"5775","sd[1]","075","24",274548,35.047,"B7"
"5776","sd[1]","075","24",261054,33.325,"B7"
"5777","sd[1]","075","24",267634,34.165,"B7"
"5778","sd[1]","075","24",274250,35.009,"B7"
"5779","sd[1]","075","24",221896,28.326,"B7"
"5780","sd[1]","075","24",250648,31.997,"B7"
"5781","sd[1]","088","24",319722,40.814,"B7"
"5782","sd[1]","088","24",247149,31.55,"B7"
"5783","sd[1]","088","24",249024,31.789,"B7"
"5784","sd[1]","088","24",313607,40.034,"B7"
"5785","sd[1]","088","24",229754,29.329,"B7"
"5786","sd[1]","088","24",257647,32.89,"B7"
"5787","sd[1]","088","24",248987,31.784,"B7"
"5788","sd[1]","088","24",300521,38.363,"B7"
"5789","sd[1]","088","24",246565,31.475,"B7"
"5790","sd[1]","088","24",185903,23.731,"B7"
"5791","sd[1]","088","24",249056,31.793,"B7"
"5792","sd[1]","088","24",209018,26.682,"B7"
"5793","sd[1]","088","24",261637,33.399,"B7"
"5794","sd[1]","088","24",241720,30.857,"B7"
"5795","sd[1]","088","24",233702,29.833,"B7"
"5796","sd[1]","088","24",237846,30.362,"B7"
"5797","sd[1]","088","24",308944,39.438,"B7"
"5798","sd[1]","088","24",234954,29.993,"B7"
"5799","sd[1]","088","24",304397,38.858,"B7"
"5800","sd[1]","088","24",232160,29.636,"B7"
"5801","sd[1]","301","24",233940,29.864,"B7"
"5802","sd[1]","301","24",202667,25.872,"B7"
"5803","sd[1]","301","24",251163,32.062,"B7"
"5804","sd[1]","301","24",237134,30.271,"B7"
"5805","sd[1]","301","24",291612,37.226,"B7"
"5806","sd[1]","301","24",249160,31.807,"B7"
"5807","sd[1]","301","24",262398,33.496,"B7"
"5808","sd[1]","301","24",265039,33.834,"B7"
"5809","sd[1]","301","24",225897,28.837,"B7"
"5810","sd[1]","301","24",295409,37.711,"B7"
"5811","sd[1]","301","24",240440,30.693,"B7"
"5812","sd[1]","301","24",280803,35.846,"B7"
"5813","sd[1]","301","24",272696,34.811,"B7"
"5814","sd[1]","301","24",280888,35.857,"B7"
"5815","sd[1]","301","24",255312,32.592,"B7"
"5816","sd[1]","301","24",271910,34.711,"B7"
"5817","sd[1]","301","24",259202,33.088,"B7"
"5818","sd[1]","301","24",236401,30.178,"B7"
"5819","sd[1]","301","24",224250,28.627,"B7"
"5820","sd[1]","301","24",250700,32.003,"B7"
"5821","sd[1]","307","24",294670,37.616,"B7"
"5822","sd[1]","307","24",240061,30.645,"B7"
"5823","sd[1]","307","24",224967,28.718,"B7"
"5824","sd[1]","307","24",223598,28.543,"B7"
"5825","sd[1]","307","24",317655,40.55,"B7"
"5826","sd[1]","307","24",275248,35.137,"B7"
"5827","sd[1]","307","24",232807,29.719,"B7"
"5828","sd[1]","307","24",250628,31.994,"B7"
"5829","sd[1]","307","24",262724,33.538,"B7"
"5830","sd[1]","307","24",336914,43.009,"B7"
"5831","sd[1]","307","24",331700,42.343,"B7"
"5832","sd[1]","307","24",282959,36.121,"B7"
"5833","sd[1]","307","24",232389,29.666,"B7"
"5834","sd[1]","307","24",285973,36.506,"B7"
"5835","sd[1]","307","24",302567,38.624,"B7"
"5836","sd[1]","307","24",304725,38.9,"B7"
"5837","sd[1]","307","24",215541,27.515,"B7"
"5838","sd[1]","307","24",274258,35.01,"B7"
"5839","sd[1]","307","24",239512,30.575,"B7"
"5840","sd[1]","307","24",279327,35.658,"B7"
"5841","sd[1]","399","24",261806,33.421,"B7"
"5842","sd[1]","399","24",241053,30.772,"B7"
"5843","sd[1]","399","24",228195,29.13,"B7"
"5844","sd[1]","399","24",267470,34.144,"B7"
"5845","sd[1]","399","24",242612,30.971,"B7"
"5846","sd[1]","399","24",279787,35.716,"B7"
"5847","sd[1]","399","24",205351,26.214,"B7"
"5848","sd[1]","399","24",300946,38.417,"B7"
"5849","sd[1]","399","24",281033,35.875,"B7"
"5850","sd[1]","399","24",262289,33.483,"B7"
"5851","sd[1]","399","24",279380,35.664,"B7"
"5852","sd[1]","399","24",312231,39.858,"B7"
"5853","sd[1]","399","24",255677,32.639,"B7"
"5854","sd[1]","399","24",286403,36.561,"B7"
"5855","sd[1]","399","24",175013,22.341,"B7"
"5856","sd[1]","399","24",274681,35.064,"B7"
"5857","sd[1]","399","24",252360,32.215,"B7"
"5858","sd[1]","399","24",280316,35.784,"B7"
"5859","sd[1]","399","24",275299,35.143,"B7"
"5860","sd[E3]","075","24",131825,16.828,"B7"
"5861","sd[E3]","075","24",177997,22.722,"B7"
"5862","sd[E3]","075","24",147661,18.85,"B7"
"5863","sd[E3]","075","24",165903,21.178,"B7"
"5864","sd[E3]","075","24",169196,21.599,"B7"
"5865","sd[E3]","075","24",161563,20.624,"B7"
"5866","sd[E3]","075","24",98355,12.556,"B7"
"5867","sd[E3]","075","24",114039,14.558,"B7"
"5868","sd[E3]","075","24",118806,15.166,"B7"
"5869","sd[E3]","075","24",127964,16.335,"B7"
"5870","sd[E3]","075","24",65695,8.386,"B7"
"5871","sd[E3]","075","24",167675,21.405,"B7"
"5872","sd[E3]","075","24",163865,20.918,"B7"
"5873","sd[E3]","075","24",124307,15.868,"B7"
"5874","sd[E3]","075","24",108977,13.911,"B7"
"5875","sd[E3]","075","24",122637,15.655,"B7"
"5876","sd[E3]","075","24",162876,20.792,"B7"
"5877","sd[E3]","075","24",140527,17.939,"B7"
"5878","sd[E3]","075","24",152647,19.486,"B7"
"5879","sd[E3]","088","24",110157,14.062,"B7"
"5880","sd[E3]","088","24",68115,8.695,"B7"
"5881","sd[E3]","088","24",73533,9.387,"B7"
"5882","sd[E3]","088","24",110136,14.059,"B7"
"5883","sd[E3]","088","24",68255,8.713,"B7"
"5884","sd[E3]","088","24",133579,17.052,"B7"
"5885","sd[E3]","088","24",68087,8.692,"B7"
"5886","sd[E3]","088","24",86351,11.023,"B7"
"5887","sd[E3]","088","24",157379,20.09,"B7"
"5888","sd[E3]","088","24",89085,11.372,"B7"
"5889","sd[E3]","088","24",81560,10.412,"B7"
"5890","sd[E3]","088","24",153727,19.624,"B7"
"5891","sd[E3]","088","24",77718,9.921,"B7"
"5892","sd[E3]","088","24",82855,10.577,"B7"
"5893","sd[E3]","088","24",85901,10.966,"B7"
"5894","sd[E3]","088","24",73946,9.44,"B7"
"5895","sd[E3]","088","24",70111,8.95,"B7"
"5896","sd[E3]","088","24",60479,7.72,"B7"
"5897","sd[E3]","088","24",77033,9.834,"B7"
"5898","sd[E3]","088","24",102004,13.021,"B7"
"5899","sd[E3]","301","24",63343,8.086,"B7"
"5900","sd[E3]","301","24",64401,8.221,"B7"
"5901","sd[E3]","301","24",58796,7.506,"B7"
"5902","sd[E3]","301","24",76986,9.828,"B7"
"5903","sd[E3]","301","24",84005,10.724,"B7"
"5904","sd[E3]","301","24",33338,4.256,"B7"
"5905","sd[E3]","301","24",72010,9.192,"B7"
"5906","sd[E3]","301","24",96598,12.331,"B7"
"5907","sd[E3]","301","24",116642,14.89,"B7"
"5908","sd[E3]","301","24",42956,5.484,"B7"
"5909","sd[E3]","301","24",113863,14.535,"B7"
"5910","sd[E3]","301","24",84561,10.795,"B7"
"5911","sd[E3]","301","24",150310,19.188,"B7"
"5912","sd[E3]","301","24",55013,7.023,"B7"
"5913","sd[E3]","301","24",118710,15.154,"B7"
"5914","sd[E3]","301","24",53568,6.838,"B7"
"5915","sd[E3]","301","24",102160,13.041,"B7"
"5916","sd[E3]","301","24",62006,7.915,"B7"
"5917","sd[E3]","307","24",173080,22.095,"B7"
"5918","sd[E3]","307","24",203340,25.957,"B7"
"5919","sd[E3]","307","24",191792,24.483,"B7"
"5920","sd[E3]","307","24",178229,22.752,"B7"
"5921","sd[E3]","307","24",174134,22.229,"B7"
"5922","sd[E3]","307","24",188853,24.108,"B7"
"5923","sd[E3]","307","24",167399,21.369,"B7"
"5924","sd[E3]","307","24",130388,16.645,"B7"
"5925","sd[E3]","307","24",128243,16.371,"B7"
"5926","sd[E3]","307","24",220238,28.115,"B7"
"5927","sd[E3]","307","24",158247,20.201,"B7"
"5928","sd[E3]","307","24",199379,25.452,"B7"
"5929","sd[E3]","307","24",156186,19.938,"B7"
"5930","sd[E3]","307","24",203420,25.968,"B7"
"5931","sd[E3]","307","24",203871,26.025,"B7"
"5932","sd[E3]","307","24",165082,21.074,"B7"
"5933","sd[E3]","307","24",178292,22.76,"B7"
"5934","sd[E3]","399","24",60228,7.688,"B7"
"5935","sd[E3]","399","24",106822,13.636,"B7"
"5936","sd[E3]","399","24",134424,17.16,"B7"
"5937","sd[E3]","399","24",95531,12.195,"B7"
"5938","sd[E3]","399","24",94061,12.007,"B7"
"5939","sd[E3]","399","24",133721,17.07,"B7"
"5940","sd[E3]","399","24",105954,13.526,"B7"
"5941","sd[E3]","399","24",96335,12.298,"B7"
"5942","sd[E3]","399","24",125008,15.958,"B7"
"5943","sd[E3]","399","24",121501,15.51,"B7"
"5944","sd[E3]","399","24",101588,12.968,"B7"
"5945","sd[E3]","399","24",111715,14.261,"B7"
"5946","sd[E3]","399","24",132059,16.858,"B7"
"5947","sd[E3]","399","24",121220,15.474,"B7"
"5948","sd[E3]","399","24",118124,15.079,"B7"
"5949","sd[E3]","399","24",137428,17.543,"B7"
"5950","sd[E3]","307","24",246852,31.512,"B7"
"5951","sd[ETX4]","075","24",128178,16.363,"B7"
"5952","sd[ETX4]","075","24",133935,17.098,"B7"
"5953","sd[ETX4]","075","24",169546,21.643,"B7"
"5954","sd[ETX4]","075","24",130216,16.623,"B7"
"5955","sd[ETX4]","075","24",64913,8.286,"B7"
"5956","sd[ETX4]","075","24",156983,20.04,"B7"
"5957","sd[ETX4]","075","24",179239,22.881,"B7"
"5958","sd[ETX4]","075","24",102957,13.143,"B7"
"5959","sd[ETX4]","075","24",192382,24.559,"B7"
"5960","sd[ETX4]","075","24",90228,11.518,"B7"
"5961","sd[ETX4]","075","24",224339,28.638,"B7"
"5962","sd[ETX4]","075","24",100096,12.778,"B7"
"5963","sd[ETX4]","075","24",177850,22.703,"B7"
"5964","sd[ETX4]","075","24",169842,21.681,"B7"
"5965","sd[ETX4]","075","24",90904,11.604,"B7"
"5966","sd[ETX4]","075","24",158106,20.183,"B7"
"5967","sd[ETX4]","075","24",186823,23.849,"B7"
"5968","sd[ETX4]","075","24",196743,25.115,"B7"
"5969","sd[ETX4]","075","24",57927,7.395,"B7"
"5970","sd[ETX4]","075","24",196910,25.137,"B7"
"5971","sd[ETX4]","075","24",178501,22.787,"B7"
"5972","sd[ETX4]","075","24",160633,20.506,"B7"
"5973","sd[ETX4]","075","24",153077,19.541,"B7"
"5974","sd[ETX4]","088","24",85074,10.86,"B7"
"5975","sd[ETX4]","088","24",117925,15.054,"B7"
"5976","sd[ETX4]","088","24",170366,21.748,"B7"
"5977","sd[ETX4]","088","24",123903,15.817,"B7"
"5978","sd[ETX4]","088","24",107194,13.684,"B7"
"5979","sd[ETX4]","088","24",139909,17.86,"B7"
"5980","sd[ETX4]","088","24",133439,17.034,"B7"
"5981","sd[ETX4]","088","24",110097,14.054,"B7"
"5982","sd[ETX4]","088","24",173111,22.099,"B7"
"5983","sd[ETX4]","088","24",53860,6.876,"B7"
"5984","sd[ETX4]","088","24",66440,8.481,"B7"
"5985","sd[ETX4]","088","24",88769,11.332,"B7"
"5986","sd[ETX4]","088","24",71149,9.083,"B7"
"5987","sd[ETX4]","088","24",99940,12.758,"B7"
"5988","sd[ETX4]","088","24",64743,8.265,"B7"
"5989","sd[ETX4]","088","24",67764,8.65,"B7"
"5990","sd[ETX4]","088","24",127269,16.247,"B7"
"5991","sd[ETX4]","088","24",83117,10.61,"B7"
"5992","sd[ETX4]","088","24",124549,15.899,"B7"
"5993","sd[ETX4]","088","24",139823,17.849,"B7"
"5994","sd[ETX4]","088","24",53806,6.869,"B7"
"5995","sd[ETX4]","307","24",147074,18.775,"B7"
"5996","sd[ETX4]","307","24",160947,20.546,"B7"
"5997","sd[ETX4]","307","24",176144,22.486,"B7"
"5998","sd[ETX4]","307","24",99790,12.739,"B7"
"5999","sd[ETX4]","307","24",178000,22.723,"B7"
"6000","sd[ETX4]","307","24",160324,20.466,"B7"
"6001","sd[ETX4]","307","24",106466,13.591,"B7"
"6002","sd[ETX4]","307","24",182513,23.299,"B7"
"6003","sd[ETX4]","307","24",245209,31.302,"B7"
"6004","sd[ETX4]","307","24",162618,20.759,"B7"
"6005","sd[ETX4]","307","24",198930,25.394,"B7"
"6006","sd[ETX4]","307","24",121760,15.543,"B7"
"6007","sd[ETX4]","307","24",170145,21.72,"B7"
"6008","sd[ETX4]","307","24",193607,24.715,"B7"
"6009","sd[ETX4]","307","24",131199,16.748,"B7"
"6010","sd[ETX4]","392","24",119911,15.307,"B7"
"6011","sd[ETX4]","508","24",116934,14.927,"B7"
"6012","sd[ETX4]","757","24",226169,28.872,"B7"
"6013","sd[ETX4]","088","24",93281,11.908,"B7"
"6014","OREw","038","24",310096,39.585,"B6"
"6015","OREw","038","24",315998,40.339,"B6"
"6016","OREw","038","24",324595,41.436,"B6"
"6017","OREw","038","24",291512,37.213,"B6"
"6018","OREw","038","24",285908,36.498,"B6"
"6019","OREw","038","24",296177,37.809,"B6"
"6020","OREw","038","24",259694,33.151,"B6"
"6021","OREw","038","24",282378,36.047,"B6"
"6022","OREw","038","24",315829,40.317,"B6"
"6023","OREw","038","24",274413,35.03,"B6"
"6024","OREw","038","24",358614,45.779,"B6"
"6025","OREw","038","24",292772,37.374,"B6"
"6026","OREw","038","24",274889,35.091,"B6"
"6027","OREw","038","24",276327,35.275,"B6"
"6028","OREw","038","24",327019,41.746,"B6"
"6029","OREw","229","24",335992,42.891,"B6"
"6030","OREw","229","24",334464,42.696,"B6"
"6031","OREw","229","24",338245,43.179,"B6"
"6032","OREw","229","24",318771,40.693,"B6"
"6033","OREw","229","24",363007,46.34,"B6"
"6034","OREw","229","24",271862,34.705,"B6"
"6035","OREw","229","24",269201,34.365,"B6"
"6036","OREw","229","24",327399,41.794,"B6"
"6037","OREw","229","24",316027,40.342,"B6"
"6038","OREw","229","24",262603,33.523,"B6"
"6039","OREw","229","24",351061,44.815,"B6"
"6040","OREw","229","24",346459,44.227,"B6"
"6041","OREw","229","24",345639,44.123,"B6"
"6042","OREw","229","24",339242,43.306,"B6"
"6043","OREw","229","24",260848,33.299,"B6"
"6044","OREw","229","24",239380,30.558,"B6"
"6045","OREw","229","24",304309,38.847,"B6"
"6046","OREw","229","24",352661,45.019,"B6"
"6047","OREw","229","24",337836,43.127,"B6"
"6048","OREw","491","24",335436,42.82,"B6"
"6049","OREw","491","24",304886,38.92,"B6"
"6050","OREw","491","24",287303,36.676,"B6"
"6051","OREw","491","24",309866,39.556,"B6"
"6052","OREw","491","24",315626,40.291,"B6"
"6053","OREw","491","24",311321,39.742,"B6"
"6054","OREw","491","24",331705,42.344,"B6"
"6055","OREw","491","24",329189,42.023,"B6"
"6056","OREw","491","24",303332,38.722,"B6"
"6057","OREw","491","24",304065,38.815,"B6"
"6058","OREw","491","24",316377,40.387,"B6"
"6059","OREw","491","24",305802,39.037,"B6"
"6060","OREw","491","24",295122,37.674,"B6"
"6061","OREw","491","24",314992,40.21,"B6"
"6062","OREw","491","24",300839,38.404,"B6"
"6063","OREw","491","24",323965,41.356,"B6"
"6064","OREw","491","24",328535,41.939,"B6"
"6065","OREw","491","24",305923,39.053,"B6"
"6066","OREw","491","24",316365,40.386,"B6"
"6067","OREw","491","24",289887,37.006,"B6"
"6068","OREw","491","24",328750,41.967,"B6"
"6069","OREw","508","24",301054,38.431,"B6"
"6070","OREw","508","24",314752,40.18,"B6"
"6071","OREw","508","24",302495,38.615,"B6"
"6072","OREw","508","24",303013,38.681,"B6"
"6073","OREw","508","24",284590,36.329,"B6"
"6074","OREw","508","24",287051,36.644,"B6"
"6075","OREw","508","24",314709,40.174,"B6"
"6076","OREw","508","24",312284,39.865,"B6"
"6077","OREw","508","24",284909,36.37,"B6"
"6078","OREw","508","24",307855,39.299,"B6"
"6079","OREw","508","24",312574,39.902,"B6"
"6080","OREw","508","24",316067,40.348,"B6"
"6081","OREw","508","24",279731,35.709,"B6"
"6082","OREw","508","24",274449,35.035,"B6"
"6083","OREw","508","24",308084,39.329,"B6"
"6084","OREw","508","24",325270,41.522,"B6"
"6085","OREw","508","24",300935,38.416,"B6"
"6086","OREw","508","24",298824,38.146,"B6"
"6087","OREw","508","24",304086,38.818,"B6"
"6088","OREw","517","24",316238,40.369,"B6"
"6089","OREw","517","24",342493,43.721,"B6"
"6090","OREw","517","24",322799,41.207,"B6"
"6091","OREw","517","24",323485,41.295,"B6"
"6092","OREw","517","24",317592,40.542,"B6"
"6093","OREw","517","24",333027,42.513,"B6"
"6094","OREw","517","24",339104,43.288,"B6"
"6095","OREw","517","24",313218,39.984,"B6"
"6096","OREw","517","24",313910,40.072,"B6"
"6097","OREw","517","24",345387,44.09,"B6"
"6098","OREw","517","24",14324,22.647,"B6"
"6099","OREw","517","24",348246,44.455,"B6"
"6100","OREw","517","24",325478,41.549,"B6"
"6101","OREw","517","24",311411,39.753,"B6"
"6102","OREw","517","24",330033,42.13,"B6"
"6103","OREw","517","24",307548,39.26,"B6"
"6104","OREw","517","24",293431,37.458,"B6"
"6105","OREw","517","24",318585,40.669,"B6"
"6106","OREw","517","24",330414,42.179,"B6"
"6107","OREw","774","24",278153,35.508,"B6"
"6108","OREw","774","24",290056,37.027,"B6"
"6109","OREw","774","24",325310,41.528,"B6"
"6110","OREw","774","24",312973,39.953,"B6"
"6111","OREw","774","24",349055,44.559,"B6"
"6112","OREw","774","24",345327,44.083,"B6"
"6113","OREw","774","24",308977,39.443,"B6"
"6114","OREw","774","24",302252,38.584,"B6"
"6115","OREw","774","24",312843,39.936,"B6"
"6116","OREw","774","24",310577,39.647,"B6"
"6117","OREw","774","24",320408,40.902,"B6"
"6118","OREw","774","24",333669,42.595,"B6"
"6119","OREw","774","24",318367,40.641,"B6"
"6120","OREw","774","24",335611,42.842,"B6"
"6121","OREw","774","24",297557,37.985,"B6"
"6122","OREw","774","24",298259,38.074,"B6"
"6123","OREw","038","24",332504,42.446,"B6"
"6124","OREw","774","24",291363,37.194,"B6"
"6125","sd[1]","038","24",269083,34.35,"B6"
"6126","sd[1]","038","24",302680,38.639,"B6"
"6127","sd[1]","038","24",301069,38.433,"B6"
"6128","sd[1]","038","24",313553,40.027,"B6"
"6129","sd[1]","038","24",281163,35.892,"B6"
"6130","sd[1]","038","24",305788,39.035,"B6"
"6131","sd[1]","038","24",216699,27.663,"B6"
"6132","sd[1]","038","24",276972,35.357,"B6"
"6133","sd[1]","038","24",254808,32.528,"B6"
"6134","sd[1]","038","24",262184,33.469,"B6"
"6135","sd[1]","038","24",305501,38.999,"B6"
"6136","sd[1]","038","24",290541,37.089,"B6"
"6137","sd[1]","038","24",261249,33.35,"B6"
"6138","sd[1]","038","24",294237,37.561,"B6"
"6139","sd[1]","038","24",267473,34.144,"B6"
"6140","sd[1]","038","24",252273,32.204,"B6"
"6141","sd[1]","038","24",263313,33.613,"B6"
"6142","sd[1]","038","24",189890,24.24,"B6"
"6143","sd[1]","038","24",283841,36.234,"B6"
"6144","sd[1]","038","24",245782,31.375,"B6"
"6145","sd[1]","229","24",274851,35.086,"B6"
"6146","sd[1]","229","24",255542,32.621,"B6"
"6147","sd[1]","229","24",299407,38.221,"B6"
"6148","sd[1]","229","24",174007,22.213,"B6"
"6149","sd[1]","229","24",269097,34.352,"B6"
"6150","sd[1]","229","24",276497,35.296,"B6"
"6151","sd[1]","229","24",231545,29.558,"B6"
"6152","sd[1]","229","24",245351,31.32,"B6"
"6153","sd[1]","229","24",189605,24.204,"B6"
"6154","sd[1]","229","24",247534,31.599,"B6"
"6155","sd[1]","229","24",251672,32.127,"B6"
"6156","sd[1]","229","24",235611,30.077,"B6"
"6157","sd[1]","229","24",234322,29.912,"B6"
"6158","sd[1]","229","24",237947,30.375,"B6"
"6159","sd[1]","229","24",208110,26.566,"B6"
"6160","sd[1]","229","24",246140,31.421,"B6"
"6161","sd[1]","229","24",245761,31.373,"B6"
"6162","sd[1]","229","24",250589,31.989,"B6"
"6163","sd[1]","229","24",228974,29.23,"B6"
"6164","sd[1]","491","24",278679,35.575,"B6"
"6165","sd[1]","491","24",324657,41.444,"B6"
"6166","sd[1]","491","24",288981,36.89,"B6"
"6167","sd[1]","491","24",310739,39.667,"B6"
"6168","sd[1]","491","24",276142,35.251,"B6"
"6169","sd[1]","491","24",279793,35.717,"B6"
"6170","sd[1]","491","24",265950,33.95,"B6"
"6171","sd[1]","491","24",283404,36.178,"B6"
"6172","sd[1]","491","24",259120,33.078,"B6"
"6173","sd[1]","491","24",246176,31.426,"B6"
"6174","sd[1]","491","24",288497,36.828,"B6"
"6175","sd[1]","491","24",272477,34.783,"B6"
"6176","sd[1]","491","24",272744,34.817,"B6"
"6177","sd[1]","491","24",266537,34.025,"B6"
"6178","sd[1]","491","24",302194,38.577,"B6"
"6179","sd[1]","491","24",314894,40.198,"B6"
"6180","sd[1]","491","24",267131,34.101,"B6"
"6181","sd[1]","491","24",291932,37.267,"B6"
"6182","sd[1]","491","24",283323,36.168,"B6"
"6183","sd[1]","508","24",216346,27.618,"B6"
"6184","sd[1]","508","24",220585,28.159,"B6"
"6185","sd[1]","508","24",221931,28.331,"B6"
"6186","sd[1]","508","24",280362,35.79,"B6"
"6187","sd[1]","508","24",255138,32.57,"B6"
"6188","sd[1]","508","24",233364,29.79,"B6"
"6189","sd[1]","508","24",217871,27.812,"B6"
"6190","sd[1]","508","24",203613,25.992,"B6"
"6191","sd[1]","508","24",197596,25.224,"B6"
